Date,TT_TU,Rolling_Mean,forecast,squared_error,is_anomaly
2017-09-01,12.016666666666667,8.976545442908346,14.191794117022262,4.731179425290429,0
2017-10-01,10.801935483870968,9.174744367639528,9.045780271183318,3.0840811310500063,0
2017-11-01,5.030333333333333,9.311077700972861,4.7050041296593665,0.10583909076313722,0
2017-12-01,2.5903225806451613,9.460970174091141,1.7782388546457955,0.6594799780330131,0
2018-01-01,4.217096774193548,10.144115335381464,0.07455746532778033,17.160631925498073,1
2018-02-01,-2.0475,9.70167485919099,1.6164477954434318,13.424513447734782,0
2018-03-01,3.0703225806451617,9.357830773169482,5.2168655365457655,4.607646661526501,0
2018-04-01,12.939333333333334,9.778997439836148,9.188734519007635,14.066991466021335,1
2018-05-01,17.040967741935482,10.067322132616487,13.725926069657865,10.989501288937182,0
2018-06-01,18.687241379310343,10.106258914225682,17.195071323821228,2.2265714744983893,0
2018-07-01,20.58451612903226,10.2580599894945,18.972931724480524,2.59720429299437,0
2018-08-01,20.719677419354838,10.470909451860091,18.123704824126335,6.739073715177407,0
2018-09-01,14.770999999999999,10.700437229637869,13.735446805643129,1.072370418342718,0
2018-10-01,9.756451612903225,10.613313573723891,9.34981838915603,0.16535057865503727,0
2018-11-01,5.191666666666666,10.626758018168335,4.8567310954694465,0.112181836853208,0
2018-12-01,3.8419354838709676,10.731059093437153,1.9932643063112985,3.4175851227398537,0
2019-01-01,0.8729032258064515,10.452376297738228,0.9689505910969933,0.009225096379254775,0
2019-02-01,2.142857142857143,10.801572726309656,0.9811278632878,1.3496149190087043,0
2019-03-01,6.839677419354839,11.115685629535463,4.775989787658281,4.258806641217348,0
2019-04-01,10.825666666666667,10.939546740646575,9.827200582909816,0.9969345204127428,0
2019-05-01,11.25,10.456966095485283,14.22415977630695,8.845626375002205,0
2019-06-01,20.412333333333333,10.600723758320532,17.36170394257692,9.306339679746843,0
2019-07-01,19.73516129032258,10.52994418842806,19.20915417264087,0.2766834878518218,0
2019-08-01,18.76483870967742,10.367040962621607,18.49260842538302,0.07410932768701081,0
2019-09-01,13.834666666666667,10.28901318484383,13.965857461361448,0.01721102461264824,0
