File Name,Length,Amount of Anomaly Points,ADF Statistic,ADF Regression,ADF p-value,ADF lags,ADF Critical Value 10%,ADF Critical Value 5%,KPSS Statistics,KPSS Regression,KPSS p-value,KPSS Critical Value 10%,KPSS Critical Value 5%
rds_cpu_utilization_e47b3b_anomaly.csv,4032,402,-0.2796425011718525,n,0.5838991128565263,25,-1.616753868173557,-1.9410672586231699,5.63499151910609,c,0.01,0.347,0.463
ec2_cpu_utilization_c6585a_anomaly.csv,4032,0,-1.8601281030786416,n,0.05989829802256116,30,-1.616753785740055,-1.9410673429365854,0.0449071977569188,c,0.1,0.347,0.463
ec2_cpu_utilization_ac20cd_anomaly.csv,4032,403,0.22307084675740174,n,0.7534172219773183,24,-1.6167538846356333,-1.9410672417858146,3.41373581772213,c,0.01,0.347,0.463
ec2_cpu_utilization_24ae8d_anomaly.csv,4032,402,-1.3929062979282187,n,0.15228297829699133,31,-1.6167537692286875,-1.9410673598246406,0.2084950631443226,c,0.1,0.347,0.463
ec2_cpu_utilization_77c1ca_anomaly.csv,4032,403,-7.43066517092192,n,6.482984132218969e-12,21,-1.6167539339727248,-1.94106719132429,0.31893512560113896,c,0.1,0.347,0.463
grok_asg_anomaly.csv,4621,465,-1.0967294878409135,n,0.24697335463006936,27,-1.6167623012621077,-1.9410586394854241,5.5067491541692055,c,0.01,0.347,0.463
ec2_disk_write_bytes_1ef3de_anomaly.csv,4730,473,-7.74040683712859,n,1.2824317780556099e-12,27,-1.6167636359110922,-1.9410572765292793,1.0535635227522098,c,0.01,0.347,0.463
ec2_disk_write_bytes_c0d644_anomaly.csv,4032,405,-11.28258529854563,ct,6.620269193380872e-18,18,-3.127694550077491,-3.4115846061548876,0.23367497027403006,ct,0.01,0.119,0.146
ec2_network_in_5abac7_anomaly.csv,4730,474,-8.363069926877191,ct,1.0364997724288008e-11,28,-3.1276001884580804,-3.4114243382679006,0.20677548517731878,ct,0.013459193058505457,0.119,0.146
rds_cpu_utilization_cc0c53_anomaly.csv,4032,402,-1.8581930549308232,ct,0.6760457961378159,28,-3.1276961608571745,-3.41158734202814,1.757580825034981,ct,0.01,0.119,0.146
ec2_cpu_utilization_fe7f93_anomaly.csv,4032,405,-10.60329256285464,ct,1.3199413140632716e-16,17,-3.1276943894411096,-3.411584333317689,0.13404508855397057,ct,0.07213872490005449,0.119,0.146
ec2_cpu_utilization_825cc2_anomaly.csv,4032,343,-4.235860219123594,ct,0.003949560222013022,25,-3.1276956767785555,-3.411586519831243,0.38910883046317024,ct,0.01,0.119,0.146
ec2_network_in_257a54_anomaly.csv,4032,403,-10.59224139619544,ct,1.3887420582389502e-16,31,-3.1276966456621875,-3.4115881654589684,0.08386193908948585,ct,0.1,0.119,0.146
elb_request_count_8c0756_anomaly.csv,4032,402,-6.6360531854477705,ct,9.242677891346215e-08,29,-3.1276963223780543,-3.4115876163678425,0.26067716931731394,ct,0.01,0.119,0.146
ec2_cpu_utilization_5f5533_anomaly.csv,4032,402,-2.6497017756775083,ct,0.2575539670045536,28,-3.1276961608571745,-3.41158734202814,1.007144229526614,ct,0.01,0.119,0.146
ec2_cpu_utilization_53ea38_anomaly.csv,4032,402,-10.161351094885735,ct,1.0558097726486775e-15,29,-3.1276963223780543,-3.4115876163678425,0.2836775357520588,ct,0.01,0.119,0.146
iio_us-east-1_i-a2eb1cd9_NetworkIn_anomaly.csv,1243,126,-5.846249970514374,ct,4.594498541824048e-06,13,-3.1291564348822143,-3.4140683420335165,0.2896511765733228,ct,0.01,0.119,0.146
rds_cpu_utilization_e47b3b_anomaly.csv,4032,402,-1.5876434637157046,ct,0.7972338239279062,25,-3.1276956767785555,-3.411586519831243,0.6776220883688628,ct,0.01,0.119,0.146
ec2_cpu_utilization_c6585a_anomaly.csv,4032,0,-47.09974632471569,ct,0.0,1,-3.127691830105065,-3.4115799863467573,0.007473455015265339,ct,0.1,0.119,0.146
ec2_cpu_utilization_ac20cd_anomaly.csv,4032,403,-1.8739518286654042,ct,0.6680572723531147,24,-3.1276955155801547,-3.411586246039339,1.0433242937159475,ct,0.01,0.119,0.146
ec2_cpu_utilization_24ae8d_anomaly.csv,4032,402,-46.94144636099157,ct,0.0,1,-3.127691830105065,-3.4115799863467573,0.08126132090450446,ct,0.1,0.119,0.146
ec2_cpu_utilization_77c1ca_anomaly.csv,4032,403,-11.02946087405629,ct,1.9570327700120345e-17,15,-3.1276940684084322,-3.411583788051126,0.28507401470603905,ct,0.01,0.119,0.146
grok_asg_anomaly.csv,4621,465,-1.8004620016591733,ct,0.7045355078432767,27,-3.127613129898143,-3.411446318199973,1.8234537196783887,ct,0.01,0.119,0.146
ec2_disk_write_bytes_1ef3de_anomaly.csv,4730,473,-9.010742550479032,ct,3.4320265814985717e-13,27,-3.1276000714086423,-3.4114241394699563,0.22730111461120064,ct,0.01,0.119,0.146
ec2_disk_write_bytes_c0d644_anomaly.csv,4032,405,-11.306756513588969,ctt,5.039777057106567e-18,18,-3.554172265863471,-3.8338624195688213,0.23367497027403006,ct,0.01,0.119,0.146
ec2_network_in_5abac7_anomaly.csv,4730,474,-8.49322297023314,ctt,2.0806636095424444e-11,28,-3.55403871278594,-3.833646830936796,0.20677548517731878,ct,0.013459193058505457,0.119,0.146
rds_cpu_utilization_cc0c53_anomaly.csv,4032,402,-2.7191743308078875,ctt,0.4434138766688888,28,-3.5541745456469624,-3.8338660998105305,1.757580825034981,ct,0.01,0.119,0.146
ec2_cpu_utilization_fe7f93_anomaly.csv,4032,405,-10.611955423460785,ctt,1.7252664223371912e-16,17,-3.554172038510103,-3.8338620525537217,0.13404508855397057,ct,0.07213872490005449,0.119,0.146
ec2_cpu_utilization_825cc2_anomaly.csv,4032,343,-4.468194741781803,ctt,0.007264558545325603,25,-3.5541738605163866,-3.8338649938077602,0.38910883046317024,ct,0.01,0.119,0.146
ec2_network_in_257a54_anomaly.csv,4032,403,-10.60452434306399,ctt,1.7937862647239317e-16,31,-3.5541752318056092,-3.8338672074731877,0.08386193908948585,ct,0.1,0.119,0.146
elb_request_count_8c0756_anomaly.csv,4032,402,-6.68206713946325,ctt,4.272123384196128e-07,29,-3.554174774252167,-3.8338664688468,0.26067716931731394,ct,0.01,0.119,0.146
ec2_cpu_utilization_5f5533_anomaly.csv,4032,402,-2.6697084118971377,ctt,0.47161563590938244,28,-3.5541745456469624,-3.8338660998105305,1.007144229526614,ct,0.01,0.119,0.146
ec2_cpu_utilization_53ea38_anomaly.csv,4032,402,-10.621913373187573,ctt,1.637590133130561e-16,31,-3.5541752318056092,-3.8338672074731877,0.2836775357520588,ct,0.01,0.119,0.146
iio_us-east-1_i-a2eb1cd9_NetworkIn_anomaly.csv,1243,126,-6.204539222230794,ctt,4.757389074577975e-06,12,-3.5562388172873183,-3.8371997013456633,0.2896511765733228,ct,0.01,0.119,0.146
rds_cpu_utilization_e47b3b_anomaly.csv,4032,402,-1.9074524354021756,ctt,0.8498807858603219,25,-3.5541738605163866,-3.8338649938077602,0.6776220883688628,ct,0.01,0.119,0.146
ec2_cpu_utilization_c6585a_anomaly.csv,4032,0,-47.094062048990956,ctt,0.0,1,-3.554168416206704,-3.833856205096446,0.007473455015265339,ct,0.1,0.119,0.146
ec2_cpu_utilization_ac20cd_anomaly.csv,4032,403,-2.7104702264948335,ctt,0.4483504181568079,24,-3.5541736323675885,-3.8338646255083892,1.0433242937159475,ct,0.01,0.119,0.146
ec2_cpu_utilization_24ae8d_anomaly.csv,4032,402,-46.95167810473693,ctt,0.0,1,-3.554168416206704,-3.833856205096446,0.08126132090450446,ct,0.1,0.119,0.146
ec2_cpu_utilization_77c1ca_anomaly.csv,4032,403,-11.032777738352147,ctt,1.9758247045759076e-17,15,-3.554171584143161,-3.8338613190721422,0.28507401470603905,ct,0.01,0.119,0.146
grok_asg_anomaly.csv,4621,465,-2.950341206705139,ctt,0.31938111546823955,27,-3.5540570292659983,-3.833676397771081,1.8234537196783887,ct,0.01,0.119,0.146
ec2_disk_write_bytes_1ef3de_anomaly.csv,4730,473,-9.092053029458263,ctt,7.07496984388602e-13,27,-3.554038547121655,-3.8336465635190446,0.22730111461120064,ct,0.01,0.119,0.146
