MESS_DATUM,TT_TU
1974-06-10,9.53
1974-06-11,10.84
1974-06-12,9.1
1974-06-13,10.45
1974-06-14,17.27
1974-06-15,16.73
1974-06-16,16.95
1974-06-17,17.52
1974-06-18,16.0
1974-06-19,14.11
1974-06-20,14.92
1974-06-21,14.27
1974-06-22,16.07
1974-06-23,17.41
1974-06-24,15.7
1974-06-25,17.44
1974-06-26,17.83
1974-06-27,16.75
1974-06-28,16.25
1974-06-29,15.74
1974-06-30,16.59
1974-07-01,16.33
1974-07-02,16.09
1974-07-03,13.56
1974-07-04,13.38
1974-07-05,15.74
1974-07-06,16.68
1974-07-07,12.8
1974-07-08,13.62
1974-07-09,16.77
1974-07-10,16.37
1974-07-11,15.69
1974-07-12,15.71
1974-07-13,16.29
1974-07-14,15.66
1974-07-15,16.28
1974-07-16,17.75
1974-07-17,16.96
1974-07-18,13.4
1974-07-19,13.78
1974-07-20,12.48
1974-07-21,14.7
1974-07-22,15.45
1974-07-23,17.68
1974-07-24,14.22
1974-07-25,12.87
1974-07-26,12.99
1974-07-27,16.71
1974-07-28,18.35
1974-07-29,18.96
1974-07-30,19.65
1974-07-31,19.19
1974-08-01,20.46
1974-08-02,20.25
1974-08-03,21.73
1974-08-04,21.09
1974-08-05,17.02
1974-08-06,15.68
1974-08-07,16.61
1974-08-08,15.1
1974-08-09,14.45
1974-08-10,14.71
1974-08-11,12.59
1974-08-12,15.75
1974-08-13,19.3
1974-08-14,22.08
1974-08-15,23.77
1974-08-16,23.2
1974-08-17,23.13
1974-08-18,18.43
1974-08-19,15.99
1974-08-20,14.22
1974-08-21,15.9
1974-08-22,16.57
1974-08-23,17.38
1974-08-24,17.65
1974-08-25,18.25
1974-08-26,18.92
1974-08-27,15.99
1974-08-28,13.93
1974-08-29,18.95
1974-08-30,19.28
1974-08-31,20.43
1974-09-01,16.93
1974-09-02,19.07
1974-09-03,14.79
1974-09-04,13.24
1974-09-05,18.22
1974-09-06,15.58
1974-09-07,14.69
1974-09-08,16.46
1974-09-09,19.31
1974-09-10,13.51
1974-09-11,12.82
1974-09-12,14.58
1974-09-13,17.49
1974-09-14,18.42
1974-09-15,19.37
1974-09-16,17.89
1974-09-17,16.72
1974-09-18,16.83
1974-09-19,13.7
1974-09-20,12.95
1974-09-21,10.13
1974-09-22,10.68
1974-09-23,10.78
1974-09-24,11.56
1974-09-25,9.02
1974-09-26,7.97
1974-09-27,9.07
1974-09-28,12.28
1974-09-29,8.95
1974-09-30,8.2
1974-10-01,7.23
1974-10-02,6.33
1974-10-03,4.79
1974-10-04,6.23
1974-10-05,7.31
1974-10-06,7.83
1974-10-07,6.74
1974-10-08,6.27
1974-10-09,6.74
1974-10-10,7.99
1974-10-11,7.28
1974-10-12,5.85
1974-10-13,5.92
1974-10-14,5.09
1974-10-15,3.49
1974-10-16,2.99
1974-10-17,4.52
1974-10-18,5.78
1974-10-19,7.0
1974-10-20,3.62
1974-10-21,3.65
1974-10-22,4.55
1974-10-23,4.71
1974-10-24,5.64
1974-10-25,6.85
1974-10-26,5.67
1974-10-27,6.3
1974-10-28,4.65
1974-10-29,3.98
1974-10-30,1.82
1974-10-31,2.09
1974-11-01,2.36
1974-11-02,3.24
1974-11-03,3.71
1974-11-04,3.87
1974-11-05,3.55
1974-11-06,1.1
1974-11-07,-0.86
1974-11-08,-1.9
1974-11-09,1.33
1974-11-10,5.26
1974-11-11,4.11
1974-11-12,5.6
1974-11-13,5.51
1974-11-14,7.66
1974-11-15,6.26
1974-11-16,4.77
1974-11-17,6.62
1974-11-18,4.56
1974-11-19,5.12
1974-11-20,2.56
1974-11-21,5.42
1974-11-22,5.6
1974-11-23,8.99
1974-11-24,6.78
1974-11-25,5.82
1974-11-26,3.88
1974-11-27,2.87
1974-11-28,4.19
1974-11-29,3.51
1974-11-30,3.23
1974-12-01,5.04
1974-12-02,8.85
1974-12-03,9.65
1974-12-04,7.53
1974-12-05,4.45
1974-12-06,4.67
1974-12-07,6.36
1974-12-08,8.94
1974-12-09,8.5
1974-12-10,4.05
1974-12-11,2.25
1974-12-12,1.08
1974-12-13,-1.66
1974-12-14,-3.94
1974-12-15,0.61
1974-12-16,1.93
1974-12-17,4.27
1974-12-18,3.16
1974-12-19,2.4
1974-12-20,5.85
1974-12-21,3.33
1974-12-22,1.42
1974-12-23,0.59
1974-12-24,1.22
1974-12-25,5.51
1974-12-26,10.5
1974-12-27,8.05
1974-12-28,8.7
1974-12-29,10.5
1974-12-30,4.28
1974-12-31,2.64
1975-01-01,4.06
1975-01-02,4.46
1975-01-03,0.35
1975-01-04,2.58
1975-01-05,3.2
1975-01-06,4.44
1975-01-07,4.07
1975-01-08,1.36
1975-01-09,-0.25
1975-01-10,3.46
1975-01-11,4.08
1975-01-12,5.3
1975-01-13,4.24
1975-01-14,2.44
1975-01-15,2.07
1975-01-16,-0.84
1975-01-17,2.52
1975-01-18,6.54
1975-01-19,5.03
1975-01-20,2.87
1975-01-21,3.61
1975-01-22,3.97
1975-01-23,5.25
1975-01-24,5.27
1975-01-25,4.82
1975-01-26,3.48
1975-01-27,1.02
1975-01-28,3.42
1975-01-29,3.05
1975-01-30,4.2
1975-01-31,7.32
1975-02-01,5.86
1975-02-02,4.89
1975-02-03,3.26
1975-02-04,2.38
1975-02-05,1.95
1975-02-06,1.2
1975-02-07,-1.27
1975-02-08,-1.48
1975-02-09,-2.15
1975-02-10,-2.1
1975-02-11,1.28
1975-02-12,3.27
1975-02-13,3.73
1975-02-14,3.28
1975-02-15,1.88
1975-02-16,-1.12
1975-02-17,-1.84
1975-02-18,1.38
1975-02-19,1.87
1975-02-20,1.12
1975-02-21,-0.01
1975-02-22,1.16
1975-02-23,-0.09
1975-02-24,1.34
1975-02-25,2.08
1975-02-26,2.42
1975-02-27,0.34
1975-02-28,0.55
1975-03-01,1.01
1975-03-02,4.8
1975-03-03,7.28
1975-03-04,3.58
1975-03-05,6.04
1975-03-06,5.72
1975-03-07,6.5
1975-03-08,7.9
1975-03-09,6.18
1975-03-10,4.56
1975-03-11,6.29
1975-03-12,7.87
1975-03-13,6.06
1975-03-14,7.52
1975-03-15,5.87
1975-03-16,3.82
1975-03-17,1.59
1975-03-18,0.75
1975-03-19,6.61
1975-03-20,1.7
1975-03-21,4.54
1975-03-22,2.02
1975-03-23,2.38
1975-03-24,1.79
1975-03-25,1.37
1975-03-26,2.98
1975-03-27,2.82
1975-03-28,4.31
1975-03-29,2.45
1975-03-30,1.47
1975-03-31,1.68
1975-04-01,1.61
1975-04-02,2.68
1975-04-03,3.77
1975-04-04,3.93
1975-04-05,4.03
1975-04-06,2.84
1975-04-07,4.99
1975-04-08,4.59
1975-04-09,2.98
1975-04-10,3.64
1975-04-11,2.5
1975-04-12,4.67
1975-04-13,7.65
1975-04-14,9.38
1975-04-15,10.35
1975-04-16,8.14
1975-04-17,6.97
1975-04-18,9.55
1975-04-19,11.56
1975-04-20,11.87
1975-04-21,11.72
1975-04-22,12.02
1975-04-23,13.44
1975-04-24,12.82
1975-04-25,8.05
1975-04-26,7.48
1975-04-27,8.82
1975-04-28,10.96
1975-04-29,13.31
1975-04-30,10.68
1975-05-01,8.83
1975-05-02,10.92
1975-05-03,7.14
1975-05-04,6.8
1975-05-05,10.71
1975-05-06,15.05
1975-05-07,18.7
1975-05-08,12.29
1975-05-09,11.87
1975-05-10,12.48
1975-05-11,14.29
1975-05-12,10.32
1975-05-13,10.2
1975-05-14,13.32
1975-05-15,15.25
1975-05-16,14.43
1975-05-17,15.68
1975-05-18,19.81
1975-05-19,18.27
1975-05-20,15.45
1975-05-21,14.76
1975-05-22,10.27
1975-05-23,9.47
1975-05-24,11.83
1975-05-25,13.74
1975-05-26,14.55
1975-05-27,14.82
1975-05-28,16.58
1975-05-29,15.88
1975-05-30,10.86
1975-05-31,8.76
1975-06-01,8.26
1975-06-02,8.88
1975-06-03,9.76
1975-06-04,8.83
1975-06-05,9.29
1975-06-06,12.88
1975-06-07,15.6
1975-06-08,16.94
1975-06-09,15.56
1975-06-10,14.6
1975-06-11,17.97
1975-06-12,21.28
1975-06-13,21.23
1975-06-14,19.65
1975-06-15,18.65
1975-06-16,15.07
1975-06-17,15.06
1975-06-18,11.45
1975-06-19,14.46
1975-06-20,15.35
1975-06-21,19.25
1975-06-22,18.55
1975-06-23,19.82
1975-06-24,18.62
1975-06-25,19.0
1975-06-26,18.25
1975-06-27,19.08
1975-06-28,13.47
1975-06-29,13.95
1975-06-30,11.81
1975-07-01,13.58
1975-07-02,16.03
1975-07-03,19.8
1975-07-04,22.17
1975-07-05,19.17
1975-07-06,18.49
1975-07-07,20.64
1975-07-08,21.49
1975-07-09,21.73
1975-07-10,20.98
1975-07-11,19.62
1975-07-12,18.65
1975-07-13,19.12
1975-07-14,22.32
1975-07-15,22.71
1975-07-16,19.19
1975-07-17,19.63
1975-07-18,20.18
1975-07-19,17.38
1975-07-20,16.27
1975-07-21,17.75
1975-07-22,18.23
1975-07-23,19.34
1975-07-24,17.32
1975-07-25,13.0
1975-07-26,14.03
1975-07-27,14.13
1975-07-28,15.85
1975-07-29,18.9
1975-07-30,20.42
1975-07-31,19.6
1975-08-01,20.01
1975-08-02,20.69
1975-08-03,20.79
1975-08-04,22.46
1975-08-05,22.08
1975-08-06,21.78
1975-08-07,22.9
1975-08-08,23.24
1975-08-09,23.66
1975-08-10,24.35
1975-08-11,20.2
1975-08-12,21.15
1975-08-13,19.95
1975-08-14,19.14
1975-08-15,19.48
1975-08-16,19.51
1975-08-17,18.23
1975-08-18,17.03
1975-08-19,15.9
1975-08-20,16.38
1975-08-21,20.36
1975-08-22,19.33
1975-08-23,15.43
1975-08-24,13.51
1975-08-25,13.34
1975-08-26,15.93
1975-08-27,17.06
1975-08-28,17.9
1975-08-29,17.87
1975-08-30,16.62
1975-08-31,17.07
1975-09-01,17.58
1975-09-02,20.45
1975-09-03,18.63
1975-09-04,16.37
1975-09-05,16.57
1975-09-06,15.2
1975-09-07,14.8
1975-09-08,14.8
1975-09-09,14.27
1975-09-10,16.95
1975-09-11,14.9
1975-09-12,14.12
1975-09-13,12.07
1975-09-14,13.61
1975-09-15,14.4
1975-09-16,19.3
1975-09-17,19.85
1975-09-18,20.37
1975-09-19,18.17
1975-09-20,15.83
1975-09-21,14.58
1975-09-22,14.71
1975-09-23,13.84
1975-09-24,14.3
1975-09-25,16.66
1975-09-26,14.52
1975-09-27,14.56
1975-09-28,18.25
1975-09-29,18.34
1975-09-30,18.49
1975-10-01,15.41
1975-10-02,14.05
1975-10-03,14.65
1975-10-04,11.37
1975-10-05,9.97
1975-10-06,11.05
1975-10-07,11.02
1975-10-08,8.94
1975-10-09,7.28
1975-10-10,4.61
1975-10-11,4.22
1975-10-12,6.51
1975-10-13,6.4
1975-10-14,3.97
1975-10-15,6.58
1975-10-16,8.4
1975-10-17,8.35
1975-10-18,9.17
1975-10-19,9.32
1975-10-20,8.37
1975-10-21,7.58
1975-10-22,7.78
1975-10-23,5.5
1975-10-24,5.72
1975-10-25,8.1
1975-10-26,3.45
1975-10-27,1.84
1975-10-28,2.85
1975-10-29,2.71
1975-10-30,2.82
1975-10-31,3.16
1975-11-01,3.8
1975-11-02,4.51
1975-11-03,4.21
1975-11-04,6.24
1975-11-05,5.62
1975-11-06,5.46
1975-11-07,4.31
1975-11-08,5.5
1975-11-09,5.29
1975-11-10,2.75
1975-11-11,1.1
1975-11-12,1.58
1975-11-13,3.82
1975-11-14,1.06
1975-11-15,1.67
1975-11-16,2.18
1975-11-17,2.78
1975-11-18,2.77
1975-11-19,3.8
1975-11-20,5.36
1975-11-21,2.81
1975-11-22,1.24
1975-11-23,-4.4
1975-11-24,-5.82
1975-11-25,-7.02
1975-11-26,-1.83
1975-11-27,-0.06
1975-11-28,3.6
1975-11-29,6.72
1975-11-30,2.57
1975-12-01,2.01
1975-12-02,2.8
1975-12-03,5.31
1975-12-04,1.11
1975-12-05,1.37
1975-12-06,4.78
1975-12-07,1.6
1975-12-08,3.75
1975-12-09,1.05
1975-12-10,-2.25
1975-12-11,0.38
1975-12-12,0.47
1975-12-13,0.71
1975-12-14,-0.03
1975-12-15,-2.68
1975-12-16,-1.87
1975-12-17,-1.69
1975-12-18,-3.23
1975-12-19,-7.62
1975-12-20,-2.92
1975-12-21,-0.38
1975-12-22,1.65
1975-12-23,1.5
1975-12-24,1.23
1975-12-25,0.87
1975-12-26,2.16
1975-12-27,4.03
1975-12-28,2.27
1975-12-29,-1.94
1975-12-30,0.65
1975-12-31,2.07
1976-01-01,3.81
1976-01-02,5.98
1976-01-03,5.61
1976-01-04,1.58
1976-01-05,1.01
1976-01-06,5.94
1976-01-07,4.58
1976-01-08,5.65
1976-01-09,3.96
1976-01-10,3.04
1976-01-11,7.93
1976-01-12,8.02
1976-01-13,7.43
1976-01-14,6.49
1976-01-15,4.45
1976-01-16,2.61
1976-01-17,3.65
1976-01-18,0.08
1976-01-19,1.65
1976-01-20,3.85
1976-01-21,3.94
1976-01-22,4.8
1976-01-23,5.44
1976-01-24,0.34
1976-01-25,-2.0
1976-01-26,-6.47
1976-01-27,-4.28
1976-01-28,-7.4
1976-01-29,-9.67
1976-01-30,-7.33
1976-01-31,-3.99
1976-02-01,-3.44
1976-02-02,-1.9
1976-02-03,-2.05
1976-02-04,-0.62
1976-02-05,0.85
1976-02-06,2.63
1976-02-07,1.15
1976-02-08,-1.97
1976-02-09,0.69
1976-02-10,2.0
1976-02-11,2.78
1976-02-12,0.69
1976-02-13,-0.28
1976-02-14,-1.28
1976-02-15,-3.02
1976-02-16,-0.16
1976-02-17,2.66
1976-02-18,0.6
1976-02-19,1.49
1976-02-20,0.03
1976-02-21,-0.66
1976-02-22,-0.49
1976-02-23,-1.42
1976-02-24,-0.05
1976-02-25,2.87
1976-02-26,4.6
1976-02-27,3.89
1976-02-28,1.17
1976-02-29,3.46
1976-03-01,6.39
1976-03-02,0.84
1976-03-03,1.1
1976-03-04,0.44
1976-03-05,-1.66
1976-03-06,-2.1
1976-03-07,-2.88
1976-03-08,-3.05
1976-03-09,-2.89
1976-03-10,-5.34
1976-03-11,-4.68
1976-03-12,-0.92
1976-03-13,4.94
1976-03-14,2.22
1976-03-15,0.75
1976-03-16,1.9
1976-03-17,2.87
1976-03-18,3.83
1976-03-19,2.68
1976-03-20,-0.37
1976-03-21,-2.15
1976-03-22,-2.1
1976-03-23,0.11
1976-03-24,1.15
1976-03-25,2.01
1976-03-26,7.7
1976-03-27,5.95
1976-03-28,6.77
1976-03-29,8.8
1976-03-30,6.27
1976-03-31,8.95
1976-04-01,10.61
1976-04-02,13.53
1976-04-03,10.15
1976-04-04,9.85
1976-04-05,9.28
1976-04-06,10.44
1976-04-07,5.98
1976-04-08,2.75
1976-04-09,2.8
1976-04-10,4.39
1976-04-11,7.15
1976-04-12,8.63
1976-04-13,8.55
1976-04-14,8.28
1976-04-15,10.61
1976-04-16,9.98
1976-04-17,10.88
1976-04-18,12.09
1976-04-19,15.13
1976-04-20,13.62
1976-04-21,11.42
1976-04-22,5.7
1976-04-23,2.88
1976-04-24,4.55
1976-04-25,5.04
1976-04-26,6.89
1976-04-27,3.56
1976-04-28,2.82
1976-04-29,2.28
1976-04-30,4.23
1976-05-01,7.26
1976-05-02,9.52
1976-05-03,10.68
1976-05-04,11.65
1976-05-05,12.31
1976-05-06,16.0
1976-05-07,19.8
1976-05-08,20.54
1976-05-09,23.01
1976-05-10,21.43
1976-05-11,16.13
1976-05-12,14.64
1976-05-13,11.45
1976-05-14,8.24
1976-05-15,10.37
1976-05-16,12.89
1976-05-17,14.97
1976-05-18,16.96
1976-05-19,16.13
1976-05-20,14.36
1976-05-21,12.32
1976-05-22,10.58
1976-05-23,13.94
1976-05-24,10.42
1976-05-25,13.45
1976-05-26,13.82
1976-05-27,10.52
1976-05-28,13.15
1976-05-29,14.43
1976-05-30,17.04
1976-05-31,12.3
1976-06-01,11.83
1976-06-02,10.0
1976-06-03,9.19
1976-06-04,10.6
1976-06-05,13.35
1976-06-06,14.99
1976-06-07,17.25
1976-06-08,20.43
1976-06-09,21.25
1976-06-10,18.39
1976-06-11,17.06
1976-06-12,16.93
1976-06-13,20.26
1976-06-14,17.7
1976-06-15,18.42
1976-06-16,14.93
1976-06-17,14.92
1976-06-18,16.98
1976-06-19,19.21
1976-06-20,21.01
1976-06-21,18.38
1976-06-22,19.29
1976-06-23,20.64
1976-06-24,22.57
1976-06-25,24.34
1976-06-26,23.42
1976-06-27,23.62
1976-06-28,24.73
1976-06-29,25.75
1976-06-30,24.23
1976-07-01,24.16
1976-07-02,24.23
1976-07-03,23.12
1976-07-04,23.18
1976-07-05,23.97
1976-07-06,22.02
1976-07-07,21.5
1976-07-08,21.49
1976-07-09,18.53
1976-07-10,19.26
1976-07-11,21.1
1976-07-12,24.13
1976-07-13,19.8
1976-07-14,21.1
1976-07-15,22.86
1976-07-16,23.89
1976-07-17,24.62
1976-07-18,25.04
1976-07-19,22.81
1976-07-20,19.97
1976-07-21,17.83
1976-07-22,13.93
1976-07-23,16.25
1976-07-24,17.08
1976-07-25,15.27
1976-07-26,15.75
1976-07-27,19.6
1976-07-28,16.76
1976-07-29,13.92
1976-07-30,16.38
1976-07-31,17.53
1976-08-01,14.07
1976-08-02,12.83
1976-08-03,16.56
1976-08-04,14.76
1976-08-05,13.76
1976-08-06,14.05
1976-08-07,15.9
1976-08-08,16.75
1976-08-09,18.61
1976-08-10,18.77
1976-08-11,20.26
1976-08-12,17.84
1976-08-13,17.49
1976-08-14,16.11
1976-08-15,17.5
1976-08-16,18.44
1976-08-17,18.2
1976-08-18,16.52
1976-08-19,16.51
1976-08-20,18.0
1976-08-21,16.74
1976-08-22,14.68
1976-08-23,15.5
1976-08-24,16.19
1976-08-25,17.24
1976-08-26,17.98
1976-08-27,17.2
1976-08-28,15.71
1976-08-29,19.53
1976-08-30,17.67
1976-08-31,15.5
1976-09-01,15.56
1976-09-02,13.06
1976-09-03,11.18
1976-09-04,10.46
1976-09-05,12.22
1976-09-06,12.35
1976-09-07,12.52
1976-09-08,13.73
1976-09-09,15.65
1976-09-10,10.92
1976-09-11,11.95
1976-09-12,16.4
1976-09-13,15.82
1976-09-14,12.19
1976-09-15,12.56
1976-09-16,11.23
1976-09-17,11.52
1976-09-18,11.8
1976-09-19,13.36
1976-09-20,11.75
1976-09-21,12.96
1976-09-22,11.65
1976-09-23,11.3
1976-09-24,11.04
1976-09-25,15.02
1976-09-26,14.34
1976-09-27,16.24
1976-09-28,17.71
1976-09-29,15.89
1976-09-30,14.28
1976-10-01,13.86
1976-10-02,13.1
1976-10-03,13.28
1976-10-04,14.38
1976-10-05,11.15
1976-10-06,10.54
1976-10-07,16.83
1976-10-08,15.52
1976-10-09,14.41
1976-10-10,13.32
1976-10-11,12.51
1976-10-12,12.52
1976-10-13,12.68
1976-10-14,10.38
1976-10-15,9.44
1976-10-16,6.99
1976-10-17,6.41
1976-10-18,7.61
1976-10-19,7.13
1976-10-20,8.83
1976-10-21,4.52
1976-10-22,6.77
1976-10-23,6.36
1976-10-24,4.7
1976-10-25,5.8
1976-10-26,5.07
1976-10-27,4.86
1976-10-28,5.05
1976-10-29,5.73
1976-10-30,8.03
1976-10-31,5.1
1976-11-01,3.48
1976-11-02,6.06
1976-11-03,6.58
1976-11-04,3.81
1976-11-05,3.24
1976-11-06,2.44
1976-11-07,5.85
1976-11-08,6.41
1976-11-09,4.35
1976-11-10,6.3
1976-11-11,6.24
1976-11-12,6.37
1976-11-13,6.08
1976-11-14,6.88
1976-11-15,6.57
1976-11-16,5.46
1976-11-17,4.63
1976-11-18,4.69
1976-11-19,3.82
1976-11-20,2.15
1976-11-21,1.25
1976-11-22,1.06
1976-11-23,1.69
1976-11-24,2.05
1976-11-25,3.92
1976-11-26,5.49
1976-11-27,4.53
1976-11-28,5.31
1976-11-29,6.97
1976-11-30,8.44
1976-12-01,5.71
1976-12-02,2.65
1976-12-03,2.33
1976-12-04,1.87
1976-12-05,0.77
1976-12-06,1.35
1976-12-07,4.76
1976-12-08,5.0
1976-12-09,3.82
1976-12-10,-0.05
1976-12-11,-0.85
1976-12-12,0.2
1976-12-13,-1.18
1976-12-14,-2.1
1976-12-15,-3.99
1976-12-16,-5.86
1976-12-17,-5.33
1976-12-18,-0.94
1976-12-19,-1.26
1976-12-20,0.8
1976-12-21,0.64
1976-12-22,-0.32
1976-12-23,-0.4
1976-12-24,-0.65
1976-12-25,-3.76
1976-12-26,-6.4
1976-12-27,-6.18
1976-12-28,-8.06
1976-12-29,-8.52
1976-12-30,-15.41
1976-12-31,-7.1
1977-01-01,0.56
1977-01-02,1.2
1977-01-03,0.98
1977-01-04,-0.5
1977-01-05,0.33
1977-01-06,0.14
1977-01-07,-0.2
1977-01-08,0.68
1977-01-09,0.94
1977-01-10,0.81
1977-01-11,0.45
1977-01-12,-0.23
1977-01-13,-4.52
1977-01-14,-5.98
1977-01-15,-0.51
1977-01-16,1.05
1977-01-17,-0.03
1977-01-18,-5.46
1977-01-19,-4.14
1977-01-20,-1.61
1977-01-21,-4.27
1977-01-22,-4.28
1977-01-23,1.41
1977-01-24,0.78
1977-01-25,1.55
1977-01-26,4.6
1977-01-27,4.4
1977-01-28,3.85
1977-01-29,1.32
1977-01-30,0.24
1977-01-31,-1.13
1977-02-01,-3.31
1977-02-02,-3.4
1977-02-03,-3.9
1977-02-04,1.8
1977-02-05,4.24
1977-02-06,4.65
1977-02-07,7.55
1977-02-08,7.26
1977-02-09,4.42
1977-02-10,6.35
1977-02-11,5.34
1977-02-12,3.54
1977-02-13,4.41
1977-02-14,1.77
1977-02-15,1.39
1977-02-16,3.19
1977-02-17,3.42
1977-02-18,6.52
1977-02-19,6.32
1977-02-20,6.02
1977-02-21,7.73
1977-02-22,6.47
1977-02-23,5.2
1977-02-24,5.32
1977-02-25,6.56
1977-02-26,2.93
1977-02-27,-1.7
1977-02-28,-1.54
1977-03-01,-0.28
1977-03-02,-0.28
1977-03-03,8.99
1977-03-04,9.51
1977-03-05,6.43
1977-03-06,6.6
1977-03-07,5.61
1977-03-08,7.64
1977-03-09,7.42
1977-03-10,9.29
1977-03-11,6.45
1977-03-12,6.3
1977-03-13,7.02
1977-03-14,6.66
1977-03-15,5.96
1977-03-16,7.12
1977-03-17,9.31
1977-03-18,8.8
1977-03-19,7.05
1977-03-20,5.74
1977-03-21,7.77
1977-03-22,8.18
1977-03-23,11.72
1977-03-24,13.65
1977-03-25,10.77
1977-03-26,12.0
1977-03-27,11.05
1977-03-28,3.88
1977-03-29,-0.41
1977-03-30,-1.33
1977-03-31,-1.58
1977-04-01,3.79
1977-04-02,8.84
1977-04-03,6.41
1977-04-04,4.69
1977-04-05,5.12
1977-04-06,5.93
1977-04-07,4.11
1977-04-08,1.7
1977-04-09,1.59
1977-04-10,1.08
1977-04-11,0.36
1977-04-12,4.38
1977-04-13,6.26
1977-04-14,2.78
1977-04-15,3.79
1977-04-16,3.05
1977-04-17,5.39
1977-04-18,5.97
1977-04-19,5.49
1977-04-20,4.32
1977-04-21,6.33
1977-04-22,13.6
1977-04-23,11.96
1977-04-24,6.02
1977-04-25,8.05
1977-04-26,13.05
1977-04-27,11.17
1977-04-28,9.91
1977-04-29,11.02
1977-04-30,8.17
1977-05-01,11.44
1977-05-02,13.27
1977-05-03,16.16
1977-05-04,19.56
1977-05-05,10.68
1977-05-06,8.5
1977-05-07,9.54
1977-05-08,9.32
1977-05-09,9.3
1977-05-10,9.73
1977-05-11,12.07
1977-05-12,14.48
1977-05-13,12.42
1977-05-14,9.81
1977-05-15,11.15
1977-05-16,12.94
1977-05-17,14.44
1977-05-18,15.29
1977-05-19,14.52
1977-05-20,11.59
1977-05-21,10.46
1977-05-22,10.23
1977-05-23,12.5
1977-05-24,14.82
1977-05-25,16.95
1977-05-26,15.75
1977-05-27,13.33
1977-05-28,14.29
1977-05-29,15.16
1977-05-30,14.52
1977-05-31,11.42
1977-06-01,10.8
1977-06-02,11.04
1977-06-03,10.74
1977-06-04,12.62
1977-06-05,13.02
1977-06-06,12.38
1977-06-07,15.2
1977-06-08,12.74
1977-06-09,18.88
1977-06-10,22.16
1977-06-11,15.49
1977-06-12,19.74
1977-06-13,24.0
1977-06-14,16.62
1977-06-15,14.48
1977-06-16,15.72
1977-06-17,18.01
1977-06-18,18.65
1977-06-19,15.5
1977-06-20,15.86
1977-06-21,16.59
1977-06-22,18.12
1977-06-23,19.2
1977-06-24,20.79
1977-06-25,19.42
1977-06-26,15.34
1977-06-27,14.4
1977-06-28,16.28
1977-06-29,17.05
1977-06-30,16.27
1977-07-01,16.76
1977-07-02,20.15
1977-07-03,20.46
1977-07-04,21.47
1977-07-05,19.89
1977-07-06,19.63
1977-07-07,17.43
1977-07-08,18.02
1977-07-09,18.39
1977-07-10,16.74
1977-07-11,19.6
1977-07-12,21.49
1977-07-13,20.94
1977-07-14,15.8
1977-07-15,13.38
1977-07-16,14.11
1977-07-17,15.04
1977-07-18,17.28
1977-07-19,15.71
1977-07-20,16.38
1977-07-21,15.62
1977-07-22,14.22
1977-07-23,17.48
1977-07-24,20.05
1977-07-25,14.74
1977-07-26,14.0
1977-07-27,14.48
1977-07-28,15.02
1977-07-29,18.88
1977-07-30,21.32
1977-07-31,18.67
1977-08-01,14.93
1977-08-02,15.71
1977-08-03,15.18
1977-08-04,18.62
1977-08-05,18.92
1977-08-06,20.1
1977-08-07,21.28
1977-08-08,17.52
1977-08-09,18.56
1977-08-10,15.66
1977-08-11,14.9
1977-08-12,14.47
1977-08-13,14.75
1977-08-14,15.62
1977-08-15,15.73
1977-08-16,18.01
1977-08-17,19.37
1977-08-18,18.55
1977-08-19,15.2
1977-08-20,13.84
1977-08-21,14.49
1977-08-22,13.88
1977-08-23,13.48
1977-08-24,14.82
1977-08-25,16.92
1977-08-26,17.7
1977-08-27,16.33
1977-08-28,16.19
1977-08-29,18.98
1977-08-30,20.52
1977-08-31,19.3
1977-09-01,19.73
1977-09-02,18.49
1977-09-03,17.25
1977-09-04,15.86
1977-09-05,16.11
1977-09-06,17.65
1977-09-07,17.49
1977-09-08,14.36
1977-09-09,12.24
1977-09-10,11.58
1977-09-11,15.77
1977-09-12,17.25
1977-09-13,12.05
1977-09-14,8.82
1977-09-15,10.77
1977-09-16,10.62
1977-09-17,9.05
1977-09-18,8.55
1977-09-19,7.43
1977-09-20,7.14
1977-09-21,7.67
1977-09-22,9.78
1977-09-23,10.78
1977-09-24,10.06
1977-09-25,10.63
1977-09-26,10.72
1977-09-27,8.78
1977-09-28,9.05
1977-09-29,13.3
1977-09-30,14.05
1977-10-01,10.67
1977-10-02,8.3
1977-10-03,7.41
1977-10-04,8.3
1977-10-05,13.26
1977-10-06,16.5
1977-10-07,15.4
1977-10-08,12.73
1977-10-09,13.97
1977-10-10,11.84
1977-10-11,10.35
1977-10-12,8.85
1977-10-13,8.89
1977-10-14,7.55
1977-10-15,9.08
1977-10-16,4.52
1977-10-17,7.75
1977-10-18,7.78
1977-10-19,6.96
1977-10-20,4.32
1977-10-21,7.51
1977-10-22,9.44
1977-10-23,9.8
1977-10-24,12.4
1977-10-25,13.0
1977-10-26,10.71
1977-10-27,9.28
1977-10-28,11.58
1977-10-29,9.71
1977-10-30,8.22
1977-10-31,8.59
1977-11-01,9.22
1977-11-02,4.81
1977-11-03,14.01
1977-11-04,10.66
1977-11-05,8.04
1977-11-06,8.29
1977-11-07,8.58
1977-11-08,10.93
1977-11-09,12.4
1977-11-10,13.5
1977-11-11,10.88
1977-11-12,10.6
1977-11-13,4.08
1977-11-14,4.56
1977-11-15,5.36
1977-11-16,3.27
1977-11-17,1.57
1977-11-18,2.89
1977-11-19,2.72
1977-11-20,3.19
1977-11-21,2.66
1977-11-22,2.76
