Date,TT_TU,Rolling_Mean,adjusted_TT
1985-01-01,-6.752903225806452,7.459616950933135,1.5945161290322583
1985-02-01,-5.057857142857143,7.039996671786994,3.2895622119815666
1985-03-01,3.264838709677419,7.103733230926779,11.61225806451613
1985-04-01,8.469,7.231011008704557,16.816419354838708
1985-05-01,14.509032258064515,7.519640040962621,22.856451612903225
1985-06-01,14.169666666666668,7.5044455965181776,22.517086021505378
1985-07-01,17.896774193548385,7.628450972862262,26.244193548387095
1985-08-01,16.99,7.604472478238608,25.33741935483871
1985-09-01,13.857666666666667,7.686416922683051,22.205086021505377
1985-10-01,8.404193548387095,7.549669610855094,16.751612903225805
1985-11-01,0.744,7.279641833077317,9.09141935483871
1985-12-01,3.298709677419355,7.48276011264721,11.646129032258065
1986-01-01,0.3874193548387096,8.07778699436764,8.734838709677419
1986-02-01,-5.611071428571429,8.031685803891449,2.736347926267281
1986-03-01,3.614516129032258,8.060825588837686,11.961935483870967
1986-04-01,7.690666666666667,7.995964477726574,16.03808602150538
1986-05-01,15.341290322580644,8.065319316436252,23.688709677419354
1986-06-01,16.637,8.270930427547363,24.98441935483871
1986-07-01,17.445806451612906,8.233349782386073,25.793225806451616
1986-08-01,17.476451612903226,8.273887416794674,25.823870967741936
1986-09-01,11.425999999999998,8.071248527905786,19.77341935483871
1986-10-01,8.914193548387097,8.113748527905786,17.261612903225807
1986-11-01,4.589,8.434165194572453,12.93641935483871
1986-12-01,1.7551612903225806,8.305536162314388,10.102580645161291
1987-01-01,-5.694516129032258,7.79870820532514,2.652903225806452
1987-02-01,-0.8653571428571427,8.194184395801331,7.482062211981567
1987-03-01,-0.25580645161290316,7.871657514080901,8.091612903225807
1987-04-01,9.477333333333332,8.02054640296979,17.82475268817204
1987-05-01,10.46483870967742,7.614175435227854,18.81225806451613
1987-06-01,14.750333333333334,7.456953213005632,23.097752688172044
1987-07-01,18.287419354838708,7.527087621607781,26.634838709677418
1987-08-01,16.22032258064516,7.4224102022529435,24.56774193548387
1987-09-01,15.553,7.76632686891961,23.90041935483871
1987-10-01,9.32516129032258,7.800574180747567,17.67258064516129
1987-11-01,4.542666666666666,7.796713069636457,12.890086021505375
1987-12-01,1.765806451612903,7.79760016641065,10.113225806451613
1988-01-01,2.9958064516129035,8.521793714797747,11.343225806451613
1988-02-01,2.1917241379310344,8.776550488196762,10.539143492769744
1988-03-01,3.192258064516129,9.06388919787418,11.539677419354838
1988-04-01,9.039333333333333,9.02738919787418,17.386752688172045
1988-05-01,15.45483870967742,9.443222531207514,23.80225806451613
1988-06-01,15.897333333333334,9.538805864540848,24.244752688172042
1988-07-01,17.923870967741934,9.508510165616118,26.271290322580644
1988-08-01,18.100322580645162,9.665176832282782,26.447741935483872
1988-09-01,13.796,9.518760165616117,22.14341935483871
1988-10-01,10.436774193548388,9.611394574218266,18.784193548387098
1988-11-01,2.1686666666666667,9.413561240884933,10.516086021505377
1988-12-01,3.4016129032258067,9.549878445186009,11.749032258064517
1989-01-01,1.5796774193548386,9.431867692497837,9.927096774193549
1989-02-01,3.0342857142857143,9.50208115719406,11.381705069124424
1989-03-01,6.880645161290323,9.80944674859191,15.228064516129033
1989-04-01,7.789333333333333,9.705280081925244,16.136752688172045
